State,Week,Value
California,20/12/2019,14
California,27/12/2019,14
California,03/01/2020,14
California,10/01/2020,14
California,17/01/2020,14
California,24/01/2020,14
California,31/01/2020,14
California,07/02/2020,14
California,14/02/2020,14
California,21/02/2020,13
California,28/02/2020,13
California,06/03/2020,12
California,13/03/2020,12
California,20/03/2020,12
Colorado,07/01/2000,19
Colorado,14/01/2000,18
Colorado,21/01/2000,19
Colorado,28/01/2000,17
Colorado,04/02/2000,18
Colorado,11/02/2000,18
Colorado,18/02/2000,17
Colorado,25/02/2000,16
Colorado,03/03/2000,19
Colorado,10/03/2000,18
Colorado,17/03/2000,16
Colorado,24/03/2000,18
Colorado,31/03/2000,17
Colorado,07/04/2000,18
Colorado,14/04/2000,19
Colorado,20/04/2000,19
Colorado,28/04/2000,17
Colorado,05/05/2000,17
Colorado,12/05/2000,18
Colorado,19/05/2000,17
Colorado,26/05/2000,16
Colorado,02/06/2000,16
Colorado,09/06/2000,17
Colorado,16/06/2000,16
Colorado,23/06/2000,16
Colorado,30/06/2000,16
Colorado,07/07/2000,18
Colorado,14/07/2000,18
Colorado,21/07/2000,18
Colorado,28/07/2000,20
Colorado,04/08/2000,17
Colorado,11/08/2000,17
Colorado,18/08/2000,16
Colorado,25/08/2000,14
Colorado,01/09/2000,16
Colorado,08/09/2000,15
Colorado,15/09/2000,15
Colorado,22/09/2000,16
Colorado,29/09/2000,17
Colorado,06/10/2000,18
Colorado,13/10/2000,18
Colorado,20/10/2000,19
Colorado,27/10/2000,20
Colorado,03/11/2000,21
Colorado,10/11/2000,20
Colorado,17/11/2000,22
Colorado,22/11/2000,25
Colorado,01/12/2000,25
Colorado,08/12/2000,23
Colorado,15/12/2000,26
Colorado,21/12/2000,24
Colorado,29/12/2000,23
Colorado,05/01/2001,23
Colorado,12/01/2001,23
Colorado,19/01/2001,26
Colorado,26/01/2001,30
Colorado,02/02/2001,30
Colorado,09/02/2001,28
Colorado,16/02/2001,30
Colorado,23/02/2001,26
Colorado,02/03/2001,26
Colorado,09/03/2001,25
Colorado,16/03/2001,25
Colorado,23/03/2001,23
Colorado,30/03/2001,29
Colorado,06/04/2001,31
Colorado,12/04/2001,31
Colorado,20/04/2001,33
Colorado,27/04/2001,33
Colorado,04/05/2001,34
Colorado,11/05/2001,37
Colorado,18/05/2001,35
Colorado,25/05/2001,38
Colorado,01/06/2001,38
Colorado,08/06/2001,35
Colorado,15/06/2001,37
Colorado,22/06/2001,34
Colorado,29/06/2001,36
Colorado,06/07/2001,36
Colorado,13/07/2001,35
Colorado,20/07/2001,35
Colorado,27/07/2001,35
Colorado,03/08/2001,37
Colorado,10/08/2001,36
Colorado,17/08/2001,36
Colorado,24/08/2001,37
Colorado,31/08/2001,41
Colorado,07/09/2001,39
Colorado,14/09/2001,39
Colorado,21/09/2001,37
Colorado,28/09/2001,37
Colorado,05/10/2001,36
Colorado,12/10/2001,37
Colorado,19/10/2001,34
Colorado,26/10/2001,35
Colorado,02/11/2001,36
Colorado,09/11/2001,35
Colorado,16/11/2001,32
Colorado,21/11/2001,31
Colorado,30/11/2001,32
Colorado,07/12/2001,27
Colorado,14/12/2001,24
Colorado,21/12/2001,22
Colorado,28/12/2001,22
Colorado,04/01/2002,23
Colorado,11/01/2002,27
Colorado,18/01/2002,24
Colorado,25/01/2002,26
Colorado,01/02/2002,27
Colorado,08/02/2002,26
Colorado,15/02/2002,28
Colorado,22/02/2002,28
Colorado,01/03/2002,26
Colorado,08/03/2002,26
Colorado,15/03/2002,24
Colorado,22/03/2002,23
Colorado,28/03/2002,25
Colorado,05/04/2002,23
Colorado,12/04/2002,28
Colorado,19/04/2002,30
Colorado,26/04/2002,29
Colorado,03/05/2002,29
Colorado,10/05/2002,33
Colorado,17/05/2002,33
Colorado,24/05/2002,34
Colorado,31/05/2002,34
Colorado,07/06/2002,32
Colorado,14/06/2002,35
Colorado,21/06/2002,35
Colorado,28/06/2002,34
Colorado,03/07/2002,32
Colorado,12/07/2002,32
Colorado,19/07/2002,32
Colorado,26/07/2002,28
Colorado,02/08/2002,30
Colorado,09/08/2002,30
Colorado,16/08/2002,31
Colorado,23/08/2002,32
Colorado,30/08/2002,29
Colorado,06/09/2002,24
Colorado,13/09/2002,22
Colorado,20/09/2002,25
Colorado,27/09/2002,26
Colorado,04/10/2002,23
Colorado,11/10/2002,25
Colorado,18/10/2002,27
Colorado,25/10/2002,26
Colorado,01/11/2002,27
Colorado,08/11/2002,23
Colorado,15/11/2002,25
Colorado,22/11/2002,26
Colorado,27/11/2002,21
Colorado,06/12/2002,24
Colorado,13/12/2002,26
Colorado,20/12/2002,28
Colorado,27/12/2002,29
Colorado,03/01/2003,31
Colorado,10/01/2003,31
Colorado,17/01/2003,31
Colorado,24/01/2003,31
Colorado,31/01/2003,31
Colorado,07/02/2003,33
Colorado,14/02/2003,32
Colorado,21/02/2003,32
Colorado,28/02/2003,30
Colorado,07/03/2003,27
Colorado,14/03/2003,29
Colorado,21/03/2003,30
Colorado,28/03/2003,32
Colorado,04/04/2003,34
Colorado,11/04/2003,33
Colorado,17/04/2003,36
Colorado,25/04/2003,36
Colorado,02/05/2003,40
Colorado,09/05/2003,39
Colorado,16/05/2003,38
Colorado,23/05/2003,33
Colorado,30/05/2003,37
Colorado,06/06/2003,38
Colorado,13/06/2003,35
Colorado,20/06/2003,36
Colorado,27/06/2003,39
Colorado,03/07/2003,42
Colorado,11/07/2003,38
Colorado,18/07/2003,41
Colorado,25/07/2003,40
Colorado,01/08/2003,40
Colorado,08/08/2003,41
Colorado,15/08/2003,44
Colorado,22/08/2003,44
Colorado,29/08/2003,45
Colorado,05/09/2003,47
Colorado,12/09/2003,45
Colorado,19/09/2003,48
Colorado,26/09/2003,50
Colorado,03/10/2003,47
Colorado,10/10/2003,50
Colorado,17/10/2003,50
Colorado,24/10/2003,43
Colorado,31/10/2003,41
Colorado,07/11/2003,44
Colorado,14/11/2003,44
Colorado,21/11/2003,45
Colorado,26/11/2003,43
Colorado,05/12/2003,44
Colorado,12/12/2003,43
Colorado,19/12/2003,43
Colorado,23/12/2003,44
Colorado,31/12/2003,45
Colorado,09/01/2004,46
Colorado,16/01/2004,46
Colorado,23/01/2004,45
Colorado,30/01/2004,44
Colorado,06/02/2004,43
Colorado,13/02/2004,43
Colorado,20/02/2004,46
Colorado,27/02/2004,50
Colorado,05/03/2004,48
Colorado,12/03/2004,51
Colorado,19/03/2004,50
Colorado,26/03/2004,51
Colorado,02/04/2004,52
Colorado,08/04/2004,51
Colorado,16/04/2004,51
Colorado,23/04/2004,52
Colorado,30/04/2004,50
Colorado,07/05/2004,51
Colorado,14/05/2004,50
Colorado,21/05/2004,51
Colorado,28/05/2004,54
Colorado,04/06/2004,51
Colorado,11/06/2004,50
Colorado,18/06/2004,51
Colorado,25/06/2004,52
Colorado,02/07/2004,52
Colorado,09/07/2004,54
Colorado,16/07/2004,54
Colorado,23/07/2004,47
Colorado,30/07/2004,53
Colorado,06/08/2004,58
Colorado,13/08/2004,58
Colorado,20/08/2004,61
Colorado,27/08/2004,62
Colorado,03/09/2004,62
Colorado,10/09/2004,61
Colorado,17/09/2004,61
Colorado,24/09/2004,58
Colorado,01/10/2004,61
Colorado,08/10/2004,58
Colorado,15/10/2004,59
Colorado,22/10/2004,59
Colorado,29/10/2004,60
Colorado,05/11/2004,60
Colorado,12/11/2004,62
Colorado,19/11/2004,60
Colorado,24/11/2004,60
Colorado,03/12/2004,62
Colorado,10/12/2004,62
Colorado,17/12/2004,63
Colorado,23/12/2004,65
Colorado,31/12/2004,66
Colorado,07/01/2005,64
Colorado,14/01/2005,66
Colorado,21/01/2005,66
Colorado,28/01/2005,65
Colorado,04/02/2005,68
Colorado,11/02/2005,69
Colorado,18/02/2005,71
Colorado,25/02/2005,71
Colorado,04/03/2005,72
Colorado,11/03/2005,73
Colorado,18/03/2005,73
Colorado,24/03/2005,72
Colorado,01/04/2005,72
Colorado,08/04/2005,71
Colorado,15/04/2005,71
Colorado,22/04/2005,69
Colorado,29/04/2005,63
Colorado,06/05/2005,64
Colorado,13/05/2005,65
Colorado,20/05/2005,64
Colorado,27/05/2005,67
Colorado,03/06/2005,70
Colorado,10/06/2005,69
Colorado,17/06/2005,70
Colorado,24/06/2005,68
Colorado,01/07/2005,68
Colorado,08/07/2005,69
Colorado,15/07/2005,68
Colorado,22/07/2005,69
Colorado,29/07/2005,71
Colorado,05/08/2005,73
Colorado,12/08/2005,74
Colorado,19/08/2005,75
Colorado,26/08/2005,77
Colorado,02/09/2005,78
Colorado,09/09/2005,73
Colorado,16/09/2005,79
Colorado,23/09/2005,79
Colorado,30/09/2005,81
Colorado,07/10/2005,86
Colorado,14/10/2005,86
Colorado,21/10/2005,87
Colorado,28/10/2005,86
Colorado,04/11/2005,86
Colorado,11/11/2005,82
Colorado,18/11/2005,83
Colorado,23/11/2005,87
Colorado,02/12/2005,83
Colorado,09/12/2005,87
Colorado,16/12/2005,80
Colorado,22/12/2005,81
Colorado,30/12/2005,84
Colorado,06/01/2006,83
Colorado,13/01/2006,84
Colorado,20/01/2006,84
Colorado,27/01/2006,86
Colorado,03/02/2006,86
Colorado,10/02/2006,82
Colorado,17/02/2006,83
Colorado,24/02/2006,83
Colorado,03/03/2006,81
Colorado,10/03/2006,76
Colorado,17/03/2006,82
Colorado,24/03/2006,84
Colorado,31/03/2006,83
Colorado,07/04/2006,84
Colorado,13/04/2006,88
Colorado,21/04/2006,84
Colorado,28/04/2006,82
Colorado,05/05/2006,85
Colorado,12/05/2006,88
Colorado,19/05/2006,92
Colorado,26/05/2006,92
Colorado,02/06/2006,92
Colorado,09/06/2006,90
Colorado,16/06/2006,92
Colorado,23/06/2006,84
Colorado,30/06/2006,89
Colorado,07/07/2006,91
Colorado,14/07/2006,93
Colorado,21/07/2006,89
Colorado,28/07/2006,94
Colorado,04/08/2006,93
Colorado,11/08/2006,92
Colorado,18/08/2006,93
Colorado,25/08/2006,95
Colorado,01/09/2006,92
Colorado,08/09/2006,93
Colorado,15/09/2006,94
Colorado,22/09/2006,96
Colorado,29/09/2006,96
Colorado,06/10/2006,93
Colorado,13/10/2006,90
Colorado,20/10/2006,93
Colorado,27/10/2006,92
Colorado,03/11/2006,93
Colorado,10/11/2006,90
Colorado,17/11/2006,83
Colorado,22/11/2006,87
Colorado,01/12/2006,87
Colorado,08/12/2006,91
Colorado,15/12/2006,90
Colorado,22/12/2006,94
Colorado,29/12/2006,94
Colorado,05/01/2007,95
Colorado,12/01/2007,91
Colorado,19/01/2007,98
Colorado,26/01/2007,99
Colorado,02/02/2007,95
Colorado,09/02/2007,93
Colorado,16/02/2007,94
Colorado,23/02/2007,95
Colorado,02/03/2007,93
Colorado,09/03/2007,99
Colorado,16/03/2007,96
Colorado,23/03/2007,101
Colorado,30/03/2007,103
Colorado,06/04/2007,104
Colorado,13/04/2007,107
Colorado,20/04/2007,114
Colorado,27/04/2007,109
Colorado,04/05/2007,107
Colorado,11/05/2007,109
Colorado,18/05/2007,110
Colorado,25/05/2007,101
Colorado,01/06/2007,106
Colorado,08/06/2007,102
Colorado,15/06/2007,111
Colorado,22/06/2007,110
Colorado,29/06/2007,109
Colorado,06/07/2007,108
Colorado,13/07/2007,112
Colorado,20/07/2007,106
Colorado,27/07/2007,101
Colorado,03/08/2007,104
Colorado,10/08/2007,109
Colorado,17/08/2007,117
Colorado,24/08/2007,118
Colorado,31/08/2007,117
Colorado,07/09/2007,110
Colorado,14/09/2007,120
Colorado,21/09/2007,114
Colorado,28/09/2007,119
Colorado,05/10/2007,109
Colorado,12/10/2007,111
Colorado,19/10/2007,112
Colorado,26/10/2007,110
Colorado,02/11/2007,114
Colorado,09/11/2007,116
Colorado,16/11/2007,111
Colorado,21/11/2007,110
Colorado,30/11/2007,114
Colorado,07/12/2007,117
Colorado,14/12/2007,113
Colorado,21/12/2007,104
Colorado,28/12/2007,102
Colorado,04/01/2008,99
Colorado,11/01/2008,103
Colorado,18/01/2008,94
Colorado,25/01/2008,102
Colorado,01/02/2008,119
Colorado,08/02/2008,114
Colorado,15/02/2008,118
Colorado,22/02/2008,112
Colorado,29/02/2008,110
Colorado,07/03/2008,115
Colorado,14/03/2008,118
Colorado,21/03/2008,117
Colorado,28/03/2008,123
Colorado,04/04/2008,123
Colorado,11/04/2008,123
Colorado,18/04/2008,122
Colorado,25/04/2008,125
Colorado,02/05/2008,123
Colorado,09/05/2008,121
Colorado,16/05/2008,122
Colorado,23/05/2008,119
Colorado,30/05/2008,110
Colorado,06/06/2008,106
Colorado,13/06/2008,100
Colorado,20/06/2008,113
Colorado,27/06/2008,113
Colorado,04/07/2008,111
Colorado,11/07/2008,109
Colorado,18/07/2008,106
Colorado,25/07/2008,110
Colorado,01/08/2008,114
Colorado,08/08/2008,112
Colorado,15/08/2008,120
Colorado,22/08/2008,117
Colorado,29/08/2008,116
Colorado,05/09/2008,119
Colorado,12/09/2008,116
Colorado,19/09/2008,116
Colorado,26/09/2008,109
Colorado,03/10/2008,106
Colorado,10/10/2008,106
Colorado,17/10/2008,122
Colorado,24/10/2008,124
Colorado,31/10/2008,124
Colorado,07/11/2008,124
Colorado,14/11/2008,124
Colorado,21/11/2008,123
Colorado,26/11/2008,121
Colorado,05/12/2008,113
Colorado,12/12/2008,103
Colorado,19/12/2008,101
Colorado,26/12/2008,98
Colorado,02/01/2009,93
Colorado,09/01/2009,91
Colorado,16/01/2009,95
Colorado,23/01/2009,77
Colorado,30/01/2009,78
Colorado,06/02/2009,73
Colorado,13/02/2009,69
Colorado,20/02/2009,69
Colorado,27/02/2009,62
Colorado,06/03/2009,63
Colorado,13/03/2009,61
Colorado,20/03/2009,56
Colorado,27/03/2009,55
Colorado,03/04/2009,55
Colorado,09/04/2009,50
Colorado,17/04/2009,52
Colorado,24/04/2009,50
Colorado,01/05/2009,45
Colorado,08/05/2009,43
Colorado,15/05/2009,45
Colorado,22/05/2009,45
Colorado,29/05/2009,45
Colorado,05/06/2009,46
Colorado,12/06/2009,41
Colorado,19/06/2009,44
Colorado,26/06/2009,43
Colorado,02/07/2009,45
Colorado,10/07/2009,45
Colorado,11/07/2009,45
Colorado,24/07/2009,44
Colorado,31/07/2009,44
Colorado,07/08/2009,45
Colorado,14/08/2009,44
Colorado,21/08/2009,44
Colorado,28/08/2009,43
Colorado,04/09/2009,45
Colorado,11/09/2009,43
Colorado,18/09/2009,45
Colorado,25/09/2009,46
Colorado,02/10/2009,39
Colorado,09/10/2009,38
Colorado,16/10/2009,36
Colorado,23/10/2009,36
Colorado,30/10/2009,39
Colorado,06/11/2009,40
Colorado,13/11/2009,40
Colorado,20/11/2009,31
Colorado,25/11/2009,41
Colorado,04/12/2009,37
Colorado,11/12/2009,38
Colorado,18/12/2009,44
Colorado,23/12/2009,42
Colorado,31/12/2009,41
Colorado,08/01/2010,43
Colorado,15/01/2010,42
Colorado,22/01/2010,46
Colorado,29/01/2010,47
Colorado,05/02/2010,48
Colorado,12/02/2010,52
Colorado,19/02/2010,50
Colorado,26/02/2010,48
Colorado,05/03/2010,51
Colorado,12/03/2010,50
Colorado,19/03/2010,53
Colorado,26/03/2010,50
Colorado,01/04/2010,52
Colorado,09/04/2010,51
Colorado,16/04/2010,51
Colorado,23/04/2010,51
Colorado,30/04/2010,50
Colorado,07/05/2010,52
Colorado,14/05/2010,53
Colorado,21/05/2010,54
Colorado,28/05/2010,54
Colorado,04/06/2010,52
Colorado,11/06/2010,51
Colorado,18/06/2010,55
Colorado,25/06/2010,54
Colorado,02/07/2010,54
Colorado,09/07/2010,58
Colorado,16/07/2010,61
Colorado,23/07/2010,62
Colorado,30/07/2010,63
Colorado,06/08/2010,64
Colorado,13/08/2010,65
Colorado,20/08/2010,66
Colorado,27/08/2010,67
Colorado,03/09/2010,67
Colorado,10/09/2010,68
Colorado,17/09/2010,67
Colorado,24/09/2010,69
Colorado,01/10/2010,66
Colorado,08/10/2010,67
Colorado,15/10/2010,69
Colorado,22/10/2010,69
Colorado,29/10/2010,67
Colorado,05/11/2010,67
Colorado,12/11/2010,67
Colorado,19/11/2010,69
Colorado,24/11/2010,67
Colorado,03/12/2010,67
